source_record_id,release_batch,source_domain,record_action,first_name,last_name,state,vehicle_ref,effective_date,observed_date,source_description
UP6QRQ2PP7LHB1ZK,T1,external,record_correction,SYNGIV-Htwwtlx,SYNFAM-Dezvpd,NJ,,2026-07-02,2026-08-08,source_refresh_a
UP68X4Z6FIY6OPVN,T1,license,status_update,SYNGIV-Wlfctp,SYNFAM-Mlcluld,PA,,2026-08-04,2026-08-09,correction_feed_c
UP66456GJLBTJXTM,T1,title,new_record,SYNGIV-Wlfctp,SYNFAM-Mlcluld,DE,VH-5409830065,2026-06-23,2026-08-10,source_refresh_a
UP6BBPEZ8J48M9DL,T1,external,record_correction,SYNGIV-Nzoj,SYNFAM-Nlcgpc,NJ,,2026-07-25,2026-08-11,source_refresh_a
UP6NSBATCJ9S4CCX,T1,title,record_correction,SYNGIV-D,SYNFAM-Nlcgpc,NJ,VH-3686518278,2026-07-01,2026-08-09,source_refresh_b
UP6QLP7LE4PKVO4V,T1,external,new_record,SYNGIV-Nzoj,SYNFAM-Rfkxly,DE,,2026-07-21,2026-08-10,source_refresh_b
UP6ZGWGHLSELZ0JP,T1,title,new_record,SYNGIV-Nzoj,SYNFAM-Rfkxly,DE,VH-1933592545,2026-07-09,2026-08-10,correction_feed_c
UP6DT4MVOP35MT9U,T1,external,record_correction,SYNGIV-Mpcytnp,SYNFAM-Rlcrftwz,DE,,2026-08-06,2026-08-11,source_refresh_a
UP65304KJLSBQ31G,T1,title,new_record,SYNGIV-Mpyctnp,SYNFAM-Rlcrftwz,NJ,VH-9835999199,2026-06-28,2026-08-08,correction_feed_c
UP6CSTDC69P0UNGJ,T1,license,record_correction,SYNGIV-Xtvp,SYNFAM-Lyopcdzy,DE,,2026-07-18,2026-08-10,source_refresh_a
UP681PHCTR8ZPB5D,T1,license,new_record,SYNGIV-Vlxojy,SYNFAM-Lyopcdzy,VA,,2026-07-14,2026-08-08,late_event_feed_d
UP6156TWM199RLCX,T1,license,new_record,SYNGIV-Vlelctyp,SYNFAM-Xzyerzxpcj,NJ,,2026-07-12,2026-08-10,correction_feed_c
UP6SMB1BE8HFBGYH,T1,title,new_record,SYNGIV-Uzcoly,SYNFAM-Rzxpk,DE,VH-4509490906,2026-07-07,2026-08-10,source_refresh_a
UP64GG7OYD39TY7S,T1,external,record_correction,SYNGIV-Ldswpj,SYNFAM-Dxtes,DE,,2026-07-21,2026-08-08,correction_feed_c
UP6HIP2A411AAWXZ,T1,address,new_record,SYNGIV-Lmppc,SYNFAM-Nsly,DE,,2026-07-14,2026-08-08,source_refresh_b
UP6S5C9BVTOPURDX,T1,title,record_correction,SYNGIV-Xlyfpw,SYNFAM-Mlmnznv,DE,VH-3789029581,2026-07-18,2026-08-10,source_refresh_a
UP69722GYKH4YFOJ,T1,address,new_record,SYNGIV-Lwwtdzy,SYNFAM-Mlmnznv,PA,,2026-06-26,2026-08-08,late_event_feed_d
UP6SUCA0O0MILEUU,T1,address,record_correction,SYNGIV-Vlxojy,SYNFAM-Pydtry,DE,,2026-07-07,2026-08-10,source_refresh_b
UP6PVSW9LTLCEZ9Z,T1,external,status_update,SYNGIV-Vlxojy,SYNFAM-Pydtry,MD,,2026-07-08,2026-08-09,late_event_feed_d
UP69I73XGU4ST4IL,T1,address,new_record,SYNGIV-R,SYNFAM-Xletupgtns,MD,,2026-07-04,2026-08-11,correction_feed_c
UP61ZQHRXLPTANMZ,T1,title,record_correction,SYNGIV-Rlcj,SYNFAM-Xletupgtns,DE,VH-8670933426,2026-07-03,2026-08-11,correction_feed_c
UP6EEBREF3KMYMS7,T1,address,record_correction,SYNGIV-Aszpmp,SYNFAM-Wpdwtp,DE,,2026-07-01,2026-08-10,correction_feed_c
UP6IEB6S8W7WSZW1,T1,external,record_correction,SYNGIV-pAocz,SYNFAM-Htwwtlxdzy,DE,,2026-07-28,2026-08-08,source_refresh_b
UP6POD9T7OS1TMCE,T1,address,record_correction,SYNGIV-Pxtwj,SYNFAM-Xzclwpd,DE,,2026-07-01,2026-08-11,late_event_feed_d
UP6JZYIL5IBUU19V,T1,external,record_correction,SYNGIV-Pxtwj,SYNFAM-Xzclwpd,VA,,2026-07-22,2026-08-10,correction_feed_c
UP63K0JRPUZD4FAC,T1,external,status_update,SYNGIV-Ofwn,SYNFAM-Lolxd,DE,,2026-06-29,2026-08-08,source_refresh_a
UP6GSDTHW58NDXWS,T1,title,new_record,SYNGIV-Ofwnp,SYNFAM-Lolxd,PA,VH-8911227262,2026-07-11,2026-08-08,late_event_feed_d
UP66KAXUI8I5IEL5,T1,title,new_record,SYNGIV-Npwdz,SYNFAM-Xzcrly,NJ,VH-9766547964,2026-07-06,2026-08-10,late_event_feed_d
UP6Q0USINRY20P5A,T1,title,new_record,SYNGIV-Npwdz,SYNFAM-Xzcrly,DE,VH-9766547964,2026-07-08,2026-08-09,late_event_feed_d
UP6ZZXXG6PVEJWUC,T1,address,new_record,SYNGIV-Ncjdelw,SYNFAM-Xzcctd,DE,,2026-08-08,2026-08-10,correction_feed_c
UP66QFRSUN2CMXOU,T1,license,new_record,SYNGIV-Ncjdelw,SYNFAM-Xzcctd,DE,,2026-08-08,2026-08-11,source_refresh_b
UP6QUZ14FYIOKK15,T1,external,new_record,SYNGIV-Rcprr,SYNFAM-Zmlo,DE,,2026-07-30,2026-08-09,late_event_feed_d
UP662X0YBVQCBA92,T1,address,record_correction,SYNGIV-Rcprr,SYNFAM-Zmlo,DE,,2026-07-17,2026-08-08,source_refresh_b
UP69KDM9PSR43JK5,T1,address,status_update,SYNGIV-Lmmprtlw,SYNFAM-Xfwwpy,NY,,2026-08-02,2026-08-11,source_refresh_a
UP6RSAFSV1EDELYV,T1,license,record_correction,SYNGIV-Lmmprltw,SYNFAM-Xfwwpy,DE,,2026-07-25,2026-08-09,source_refresh_a
UP6KBO0BPUQWVBYG,T1,external,new_record,SYNGIV-Nlcty,SYNFAM-Lwwpy,,,2026-06-26,2026-08-09,correction_feed_c
UP699DM535ETBICU,T1,address,new_record,SYNGIV-Nslcwpd,SYNFAM-lDwxpczy,DE,,2026-07-02,2026-08-08,correction_feed_c
UP6HPZBLA0VS4J9P,T1,license,record_correction,SYNGIV-Djoypj,SYNFAM-Sfrspd,DE,,2026-07-12,2026-08-08,correction_feed_c
UP66BEVB0XN8DBKF,T1,title,new_record,SYNGIV-Djoypj,SYNFAM-Sfrspd,DE,VH-8973043985,2026-06-18,2026-08-11,late_event_feed_d
UP612XOATQ5IFN01,T1,license,record_correction,SYNGIV-Upddtnl,SYNFAM-Xpcvpc,NJ,,2026-07-14,2026-08-11,source_refresh_a
UP6KO0M0CDWYR0FA,T1,external,record_correction,SYNGIV-Upddtnl,SYNFAM-Xpcvpc,DE,,2026-07-27,2026-08-10,late_event_feed_d
UP627DGO2I1WS2P6,T1,address,record_correction,SYNGIV-Xlopwtyp,SYNFAM-Mpydzy,DE,,2026-07-13,2026-08-10,source_refresh_b
UP6I5WT3UG3N3FMU,T1,external,status_update,SYNGIV-X,SYNFAM-Mpydzy,DE,,2026-07-25,2026-08-11,source_refresh_b
UP6QGTVN77V8Q5DN,T1,external,status_update,SYNGIV-Elejlyl,SYNFAM-Qclyvp,PA,,2026-07-20,2026-08-08,late_event_feed_d
UP6I84BX49MFMOSJ,T1,address,status_update,SYNGIV-Rcpzrcj,SYNFAM-Wlyrp,DE,,2026-06-27,2026-08-08,late_event_feed_d
UP6V2BTM4YAKQWUZ,T1,address,status_update,SYNGIV-Dslyyzy,SYNFAM-Nzap,NJ,,2026-07-25,2026-08-10,correction_feed_c
UP6FO077A9IRNDR0,T1,title,status_update,SYNGIV-Xldzy,SYNFAM-Nzap,DE,VH-6191321160,2026-06-18,2026-08-08,source_refresh_a
UP69WXQ26TFLQWPX,T1,license,new_record,SYNGIV-A,SYNFAM-Wjyns,PA,,2026-07-12,2026-08-09,late_event_feed_d
UP6YH9A780X75K1W,T1,external,record_correction,SYNGIV-Djoypj,SYNFAM-Wjyns,DE,,2026-08-05,2026-08-11,source_refresh_b
UP6UV2JL0ZUD5FXJ,T1,license,status_update,SYNGIV-Uflyl,SYNFAM-Xlcety,PA,,2026-08-01,2026-08-11,late_event_feed_d
UP6S0U42CPFGACG3,T1,address,new_record,SYNGIV-Dslczy,SYNFAM-Xlcety,DE,,2026-07-09,2026-08-09,source_refresh_b
UP6271HYFODDD7JK,T1,address,record_correction,SYNGIV-Lwly,SYNFAM-Dsfwek,DE,,2026-07-21,2026-08-10,late_event_feed_d
UP60MR5U22I5F6F3,T1,address,status_update,SYNGIV-Lwly,SYNFAM-Dsfwek,DE,,2026-07-13,2026-08-08,source_refresh_a
UP6PGTHH6RGQSYV9,T1,license,new_record,SYNGIV-Wpdwj,SYNFAM-Eszxadzy,DE,,2026-06-29,2026-08-08,late_event_feed_d
UP6VDHRNNN2JLPZB,T1,address,record_correction,SYNGIV-Wpdwj,SYNFAM-Eszxadzy,DE,,2026-07-29,2026-08-11,correction_feed_c
UP6YNVGHZ2234N83,T1,title,new_record,SYNGIV-Nctdetyl,SYNFAM-Wlrp,DE,VH-0104465350,2026-07-06,2026-08-11,correction_feed_c
UP6911MC5AA07Y4K,T1,external,status_update,SYNGIV-Xpwtddl,SYNFAM-Nwclv,DE,,2026-07-15,2026-08-08,source_refresh_a
UP6ITB7Z9OGMNB3B,T1,address,status_update,SYNGIV-Uldzy,SYNFAM-Dfeaspy,MD,,2026-06-30,2026-08-10,source_refresh_a
UP6Q4M7Y8YPYGNPD,T1,address,status_update,SYNGIV-U,SYNFAM-Dfeaspy,MD,,2026-06-20,2026-08-08,source_refresh_b
UP6B1FIRGGW8C9AX,T1,external,status_update,SYNGIV-Dslxlc,SYNFAM-Dlwtyrpc,PA,,2026-07-03,2026-08-10,source_refresh_a
UP6GRFAEUIYLSNWN,T1,external,new_record,SYNGIV-Dslxlc,SYNFAM-Dlwtyrpc,DE,,2026-07-13,2026-08-10,correction_feed_c
UP6SODAYAIJWVS57,T1,license,status_update,SYNGIV-Oly,SYNFAM-XPYOPK,DE,,2026-07-02,2026-08-08,source_refresh_a
UP6UTNMDAN69T03E,T1,address,status_update,SYNGIV-Oly,SYNFAM-Xpyopk,MD,,2026-06-18,2026-08-11,source_refresh_b
UP63DW1PFOFD3PKH,T1,license,record_correction,SYNGIV-Pxxl,SYNFAM-Mltwpj,DE,,2026-07-04,2026-08-11,late_event_feed_d
UP6OJUZSCIQAAJJK,T1,title,new_record,SYNGIV-P,SYNFAM-Mltwpj,DE,VH-0642215300,2026-07-15,2026-08-08,source_refresh_b
UP6FPM8T0MT6FDF6,T1,address,record_correction,SYNGIV-Nctdezmlw,SYNFAM-Hlswp,DE,,2026-07-09,2026-08-10,source_refresh_b
UP67YISAG00KQYLM,T1,address,status_update,SYNGIV-Xpr,SYNFAM-Clxzd,DE,,2026-07-24,2026-08-10,correction_feed_c
UP6S3XW8D9ZI42DG,T1,external,status_update,SYNGIV-Lcjl,SYNFAM-Zgcpxjpc,,,2026-07-28,2026-08-08,source_refresh_a
UP67NE6SXFMGAR2Z,T1,external,new_record,SYNGIV-Lcjl,SYNFAM-Zgpcxjpc,NY,,2026-06-23,2026-08-11,correction_feed_c
UP629AB5LEWILMZF,T1,address,record_correction,SYNGIV-Ulnvdzy,SYNFAM-Mpcrpczy,DE,,2026-07-20,2026-08-10,late_event_feed_d
UP6U4CY07M9YTC3U,T1,title,status_update,SYNGIV-Mlcmlcl,SYNFAM-Vtcvpyolww,NY,VH-2016130527,2026-07-15,2026-08-08,source_refresh_a
UP61OBU5PT8FJ0I1,T1,license,record_correction,SYNGIV-Ylesly,SYNFAM-Cpkl,FL,,2026-06-27,2026-08-09,correction_feed_c
UP6E0RTIAGFQL1WV,T1,external,record_correction,SYNGIV-Nzyypc,SYNFAM-Cpkl,FL,,2026-07-04,2026-08-10,late_event_feed_d
UP6H7WB1EU05GKRS,T1,license,record_correction,SYNGIV-Po,SYNFAM-Wphtd,NJ,,2026-07-03,2026-08-09,correction_feed_c
UP6QVV85070J6V92,T1,address,new_record,SYNGIV-Depgpy,SYNFAM-Hpddpw,DE,,2026-06-18,2026-08-09,late_event_feed_d
UP6TMACN8VETT7IC,T1,license,record_correction,SYNGIV-Eszxl,SYNFAM-Dezglww,DE,,2026-07-22,2026-08-10,late_event_feed_d
UP6MC5EQA57X0UAS,T1,external,record_correction,SYNGIV-Eszxld,SYNFAM-DEZGLWW,MD,,2026-07-23,2026-08-08,correction_feed_c
UP63NWRD0KU9KPB7,T1,license,new_record,SYNGIV-L,SYNFAM-SZYLOPW,NY,,2026-06-19,2026-08-08,source_refresh_a
UP68PDN65VKP96ZL,T1,license,status_update,SYNGIV-XLCL,SYNFAM-Tgzcj,NY,,2026-07-09,2026-08-09,late_event_feed_d
UP6563TI1RD301QP,T1,external,record_correction,SYNGIV-Lytnpez,SYNFAM-Mlcnpyl,MD,,2026-07-12,2026-08-08,correction_feed_c
UP689AXV85K8OK8T,T1,license,status_update,SYNGIV-Lytnpez,SYNFAM-Mlncpyl,DE,,2026-08-01,2026-08-10,source_refresh_b
UP68CTM8CYCEDHJK,T1,address,record_correction,SYNGIV-Opbfzy,SYNFAM-Dfwwtgly,DE,,2026-06-28,2026-08-10,source_refresh_b
UP6M9N3S2FVGN3RO,T1,title,new_record,SYNGIV-Opbfzy,SYNFAM-Dfwwtgly,DE,VH-9740841469,2026-06-30,2026-08-09,source_refresh_a
UP6NLYLBDU7VM2JC,T1,address,new_record,SYNGIV-Xulo,SYNFAM-Efcypc,FL,,2026-07-26,2026-08-10,source_refresh_a
UP6ZSBIYTPICLVOM,T1,external,record_correction,SYNGIV-lXuo,SYNFAM-Efcypc,FL,,2026-06-23,2026-08-10,correction_feed_c
UP6SJTSAA73RZEZ1,T1,license,new_record,SYNGIV-Uolp,SYNFAM-Mctorpd,DE,,2026-07-05,2026-08-08,late_event_feed_d
UP65359B3UK3YCIM,T1,external,new_record,SYNGIV-Alectnt,SYNFAM-Mctorpd,DE,,2026-06-28,2026-08-11,correction_feed_c
UP68UB54MF1T2NS3,T1,license,new_record,SYNGIV-Ufwj,SYNFAM-Kszf,NJ,,2026-07-01,2026-08-08,source_refresh_b
UP62Q8JHD8TUGWY6,T1,external,record_correction,SYNGIV-Acfopyntl,SYNFAM-Delyocphd,DE,,2026-08-03,2026-08-11,source_refresh_b
UP63Q8YMRCJZI2A0,T1,address,record_correction,SYNGIV-Vpyypes,SYNFAM-Glbfpcz,PA,,2026-07-30,2026-08-11,late_event_feed_d
UP6EOYSHP1MNBJTF,T1,license,status_update,SYNGIV-Xtnslp,SYNFAM-Hlwwd,PA,,2026-08-06,2026-08-09,source_refresh_b
UP6A4SH9OKLXB6VB,T1,license,new_record,SYNGIV-Dspccj,SYNFAM-Wppgydzy,PA,,2026-06-26,2026-08-08,correction_feed_c
UP6LD8PMJXO05GFQ,T1,external,status_update,SYNGIV-Pwlty,SYNFAM-Vtwnspc,DE,,2026-08-05,2026-08-11,source_refresh_b
UP6Y7O2UX75UKVE9,T1,address,status_update,SYNGIV-Lootdzy,SYNFAM-Xlcdepcd,MD,,2026-07-06,2026-08-10,source_refresh_b
UP6Q4P7WPO1IRJTH,T1,title,record_correction,SYNGIV-Lootdz,SYNFAM-Xlcdepcd,DE,VH-0271150777,2026-07-08,2026-08-11,source_refresh_a
UP6QX5HCFJXIX84K,T1,license,new_record,SYNGIV-Updfd,SYNFAM-Clxzd,DE,,2026-07-02,2026-08-11,source_refresh_b
UP64DA6Q2UYU64L7,T1,address,new_record,SYNGIV-Vpccj,SYNFAM-Clxzd,DE,,2026-08-08,2026-08-11,source_refresh_a
UP6NYBLZK3XFTW07,T1,title,new_record,SYNGIV-Olgto,SYNFAM-Dfnszy,NJ,VH-1383547891,2026-06-29,2026-08-10,source_refresh_a
UP6111GA1OCZBRM8,T1,title,new_record,SYNGIV-Olgto,SYNFAM-Dfnszy,,VH-1383547891,2026-07-29,2026-08-08,late_event_feed_d
UP6GHJI4E9VVHJ93,T1,external,record_correction,SYNGIV-Depaspy,SYNFAM-Actnp,DE,,2026-07-26,2026-08-10,late_event_feed_d
UP6YAJCNLA45W83I,T1,address,status_update,SYNGIV-D,SYNFAM-Actnp,NY,,2026-07-17,2026-08-11,source_refresh_b
UP6LUAL8KAQG97TL,T1,address,record_correction,SYNGIV-Rwzctl,SYNFAM-Actenslco,DE,,2026-07-12,2026-08-09,late_event_feed_d
UP6Y9BGPQA3RZM1S,T1,address,new_record,SYNGIV-Rwzctl,SYNFAM-Actenslco,VA,,2026-06-20,2026-08-10,source_refresh_b
UP6A7RNMFN2OTUUG,T1,address,new_record,SYNGIV-Dply,SYNFAM-Xlcetypk,MD,,2026-07-24,2026-08-10,correction_feed_c
UP6XCJXCAVW2LHMX,T1,external,status_update,SYNGIV-Dply,SYNFAM-Xlcetypk,,,2026-08-06,2026-08-09,correction_feed_c
UP6EJFOVQUL8REFY,T1,address,record_correction,SYNGIV-Lctls,SYNFAM-Dwlfrsepc,DE,,2026-07-26,2026-08-10,correction_feed_c
UP6UQWGUCKF9LSPS,T1,title,status_update,SYNGIV-Lctls,SYNFAM-Dwlfrsepc,DE,VH-8744011963,2026-08-05,2026-08-11,source_refresh_a
UP6RDX01DZ6RKI5U,T1,address,record_correction,SYNGIV-Wpyl,SYNFAM-Lolxd,DE,,2026-07-27,2026-08-08,late_event_feed_d
UP6CLEGIJWJBOC1S,T1,address,new_record,SYNGIV-Wpyl,SYNFAM-Lolxd,DE,,2026-08-06,2026-08-09,correction_feed_c
UP60M7FZ1HNIEIMG,T1,address,status_update,SYNGIV-Rtzglyyt,SYNFAM-Fansfcns,DE,,2026-07-16,2026-08-10,correction_feed_c
UP6THR8R0ZUKITQ7,T1,external,status_update,SYNGIV-Rtzglyy,SYNFAM-Fansfcns,PA,,2026-06-19,2026-08-10,source_refresh_b
UP610G286GBSCIV9,T1,external,new_record,SYNGIV-X,SYNFAM-Wzhj,MD,,2026-08-01,2026-08-08,source_refresh_b
UP6PMW1FY9AH0ST7,T1,address,record_correction,SYNGIV-Xlctwj,SYNFAM-Wzhj,MD,,2026-08-08,2026-08-09,correction_feed_c
UP6P4QUSHJUTHIU4,T1,address,status_update,SYNGIV-Uzcoly,SYNFAM-Prp,DE,,2026-06-21,2026-08-08,late_event_feed_d
UP6T88QFEKOW5296,T1,address,record_correction,SYNGIV-Pwtklmpes,SYNFAM-Prp,DE,,2026-06-30,2026-08-09,late_event_feed_d
UP6WEPJB0TELBEOI,T1,address,record_correction,SYNGIV-S,SYNFAM-Sleqtpwo,MD,,2026-07-22,2026-08-10,late_event_feed_d
UP6CDBX1796LIUOD,T1,address,status_update,SYNGIV-Slccj,SYNFAM-Sleqtpwo,MD,,2026-07-26,2026-08-09,source_refresh_a
UP69I4RN188172LU,T1,license,record_correction,SYNGIV-Cpmpnnl,SYNFAM-Nlxampww,DE,,2026-06-17,2026-08-10,correction_feed_c
UP6FA4UB593D9S96,T1,license,status_update,SYNGIV-Cpmpnnl,SYNFAM-Nlxampww,DE,,2026-07-18,2026-08-10,source_refresh_b
UP6OX5HNH5FWH68B,T1,license,record_correction,SYNGIV-Nsctdetyl,SYNFAM-Xlcds,PA,,2026-06-19,2026-08-08,source_refresh_b
UP68S04G3GSZZAZG,T1,license,new_record,SYNGIV-Pwltyp,SYNFAM-Ulnvdzy,PA,,2026-07-25,2026-08-08,source_refresh_a
UP6OPJ490UKH3QQ5,T1,title,record_correction,SYNGIV-Lyocph,SYNFAM-Wzyr,DE,VH-9200944121,2026-07-09,2026-08-08,correction_feed_c
UP6URKRSHDO2F9N0,T1,address,status_update,SYNGIV-Xptkspy,SYNFAM-Wzyr,NJ,,2026-07-06,2026-08-09,source_refresh_a
UP6BYXIHSOTBUF74,T1,license,status_update,SYNGIV-Ezx,SYNFAM-Ofynly,DE,,2026-07-27,2026-08-08,late_event_feed_d
UP6Q3O06CG4UMMAT,T1,address,new_record,SYNGIV-fPrpyp,SYNFAM-Ofynly,MD,,2026-07-07,2026-08-09,source_refresh_b
UP6WRT3RBBPH0DV4,T1,address,status_update,SYNGIV-Ytnszwld,SYNFAM-Vzpsy,DE,,2026-07-19,2026-08-10,source_refresh_b
UP6EXIFB7FP75ABI,T1,address,status_update,SYNGIV-Ytnswzld,SYNFAM-Vzpsy,DE,,2026-07-10,2026-08-08,source_refresh_b
UP6A6W3D8BU1TO5W,T1,address,new_record,SYNGIV-Lwtdsl,SYNFAM-Nlylw,NJ,,2026-07-31,2026-08-09,late_event_feed_d
UP6VWC3I2WAEV5MJ,T1,license,new_record,SYNGIV-Czmpc,SYNFAM-Nslcwpd,NJ,,2026-07-08,2026-08-11,source_refresh_a
UP64F465Y5D48672,T1,address,record_correction,SYNGIV-Vswzp,SYNFAM-SPWXD,VA,,2026-06-28,2026-08-09,late_event_feed_d
UP6X4V33LF6NILFX,T1,address,record_correction,SYNGIV-Vswzp,SYNFAM-Spwxd,VA,,2026-07-11,2026-08-11,source_refresh_b
UP6FHEWL9F77G7UY,T1,external,new_record,SYNGIV-Sltwtp,SYNFAM-Htyepcszwwpc,DE,,2026-08-07,2026-08-08,source_refresh_b
UP6SOIYQUE87BVFN,T1,license,status_update,SYNGIV-Sltwtp,SYNFAM-Htyepcszwwpc,DE,,2026-07-28,2026-08-08,source_refresh_b
UP6ARDSJQHA57GG3,T1,license,new_record,SYNGIV-C,SYNFAM-Czoctrfpk,PA,,2026-08-04,2026-08-11,correction_feed_c
UP6UW7EJQF1PHW7E,T1,license,new_record,SYNGIV-N,SYNFAM-Mczhy,PA,,2026-07-08,2026-08-11,late_event_feed_d
UP6X2LJ0YJRYKN89,T1,address,record_correction,SYNGIV-Uplypeep,SYNFAM-Xzcrly,DE,,2026-08-06,2026-08-08,late_event_feed_d
UP6AG2HCLFBBLTI8,T1,external,record_correction,SYNGIV-Uplypeep,SYNFAM-Xzcrly,PA,,2026-07-05,2026-08-11,late_event_feed_d
UP6NO29QIH8CFTS7,T1,external,new_record,SYNGIV-Uzdtp,SYNFAM-Hzzod,VA,,2026-07-20,2026-08-10,source_refresh_a
UP6PTYS2KO39MZHG,T1,address,status_update,SYNGIV-Uzdtp,SYNFAM-Hzzod,VA,,2026-08-02,2026-08-09,source_refresh_b
UP6KTZQJHYRFVJBQ,T1,address,record_correction,SYNGIV-Ctnslc,SYNFAM-Awltdtc,DE,,2026-07-26,2026-08-10,late_event_feed_d
UP65IATB9OTF0JOH,T1,license,status_update,SYNGIV-tCnslco,SYNFAM-Awltdtc,NJ,,2026-06-22,2026-08-09,source_refresh_a
UP61OQZ5R4YBRLYG,T1,address,status_update,SYNGIV-Nlespctyp,SYNFAM-Slwwdeczx,DE,,2026-06-19,2026-08-10,source_refresh_a
UP6DR7FGA3CA60E2,T1,external,status_update,SYNGIV-Nlespctyp,SYNFAM-Slwwdeczx,DE,,2026-07-09,2026-08-08,correction_feed_c
UP635LP8E2ZUWH25,T1,external,new_record,SYNGIV-Elxxj,SYNFAM-Lwmctrse,DE,,2026-07-27,2026-08-08,late_event_feed_d
UP6JI0PAG4J9GS9U,T1,external,status_update,SYNGIV-Elxx,SYNFAM-Lwmctrse,DE,,2026-07-20,2026-08-09,source_refresh_b
UP6ZV6JS8CZEZOSL,T1,address,new_record,SYNGIV-Updfd,SYNFAM-Dlhjpcd,PA,,2026-08-07,2026-08-08,late_event_feed_d
UP68LUOAAGRP9Z3N,T1,title,status_update,SYNGIV-U,SYNFAM-Dlhjpcd,PA,VH-9440515350,2026-07-27,2026-08-09,late_event_feed_d
UP6Y5C3CGDRCTLQS,T1,license,record_correction,SYNGIV-V,SYNFAM-Rftkl,SC,,2026-07-09,2026-08-09,source_refresh_a
UP6S6TL7LCBZYMNK,T1,address,status_update,SYNGIV-Vlct,SYNFAM-Rftkl,,,2026-06-29,2026-08-08,source_refresh_b
UP60VG4NJB9RN8AL,T1,license,new_record,SYNGIV-Npdlc,SYNFAM-Dzyr,DE,,2026-06-23,2026-08-10,source_refresh_b
UP6ZT275VE6ZJVA7,T1,license,status_update,SYNGIV-Nctdetyl,SYNFAM-NLDNTZ,DE,,2026-07-20,2026-08-09,source_refresh_b
UP6SRCDOIYARFIDA,T1,title,new_record,SYNGIV-Xtnslpw,SYNFAM-Mleozcq,MD,VH-3909235687,2026-07-13,2026-08-08,source_refresh_b
UP6N4KYV3CGR3IMQ,T1,license,record_correction,SYNGIV-X,SYNFAM-Mleozcq,MD,,2026-06-25,2026-08-11,correction_feed_c
UP6F67ZC8Y2S7G4L,T1,address,new_record,SYNGIV-Ylynj,SYNFAM-Xlvntphtnk,DE,,2026-07-02,2026-08-10,late_event_feed_d
UP69MXXK6MBSR9ZQ,T1,license,status_update,SYNGIV-YLESLYTPW,SYNFAM-Dfdt,DE,,2026-07-03,2026-08-08,correction_feed_c
UP6PKWK7IWOIMZ0M,T1,address,new_record,SYNGIV-Lmtrltw,SYNFAM-Rpxxpw,PA,,2026-07-13,2026-08-09,source_refresh_b
UP6WENZ6VSWEK2I6,T1,license,new_record,SYNGIV-L,SYNFAM-Rpxxpw,DE,,2026-08-07,2026-08-08,late_event_feed_d
UP6EA8CYF2EOE328,T1,address,new_record,SYNGIV-S,SYNFAM-Mpcctzd,DE,,2026-07-04,2026-08-08,source_refresh_a
UP6XT9XCO8L2QZEV,T1,license,new_record,SYNGIV-Spycj,SYNFAM-Mpcctzd,DE,,2026-06-22,2026-08-10,source_refresh_a
UP6WN30T57RY8GLE,T1,license,record_correction,SYNGIV-Nzyyzc,SYNFAM-Lwglcpk,PA,,2026-07-26,2026-08-10,source_refresh_b
UP6MGY0087L3FO8T,T1,address,record_correction,SYNGIV-Nzyyzc,SYNFAM-Lwglcpk,DE,,2026-08-08,2026-08-10,correction_feed_c
UP6AV4L29EL2FLCI,T1,address,new_record,SYNGIV-Alectntl,SYNFAM-Nslgpk,DE,,2026-07-30,2026-08-09,late_event_feed_d
UP6ISVA9BCNYWP1F,T1,title,status_update,SYNGIV-Alectnt,SYNFAM-Nslgpk,DE,VH-1421453239,2026-06-27,2026-08-10,source_refresh_a
UP6CWJPWVYUHUJL9,T1,address,status_update,SYNGIV-Nsctdetyl,SYNFAM-Sfortyd,VA,,2026-06-21,2026-08-10,source_refresh_a
UP6RMVK44N2MQV41,T1,license,record_correction,SYNGIV-Nsctdetyl,SYNFAM-fSortyd,DE,,2026-07-04,2026-08-10,correction_feed_c
UP62PH9VY9G229VP,T1,license,record_correction,SYNGIV-Etxzesj,SYNFAM-Lnvpcxly,DE,,2026-07-14,2026-08-08,late_event_feed_d
UP6WWR1Z2PV1NI6I,T1,address,status_update,SYNGIV-Elyypc,SYNFAM-Cpxtnv,DE,,2026-07-19,2026-08-11,source_refresh_a
UP6D054DX54KXXH6,T1,address,status_update,SYNGIV-Nwlcpynp,SYNFAM-Xnvpyypj,DE,,2026-07-11,2026-08-09,source_refresh_a
UP6GF5DUPQ7O0SAQ,T1,license,record_correction,SYNGIV-Nwlcpynp,SYNFAM-Xnvpyypj,DE,,2026-07-06,2026-08-09,source_refresh_a
UP64FL1W371QKG1N,T1,address,new_record,SYNGIV-Pgpc,SYNFAM-Aztcp,PA,,2026-07-31,2026-08-09,late_event_feed_d
UP602LEKU8AAQHDY,T1,external,record_correction,SYNGIV-Pgpc,SYNFAM-Aztcp,,,2026-07-03,2026-08-10,source_refresh_a
UP6EXK4SC6YWOTK9,T1,external,record_correction,SYNGIV-Pgly,SYNFAM-Dtpclnvt,DE,,2026-07-29,2026-08-10,correction_feed_c
UP6M034YYVT162LQ,T1,external,new_record,SYNGIV-Pwezy,SYNFAM-Nwlcv,DE,,2026-07-17,2026-08-08,correction_feed_c
